Delivery,TransPlnngPt,Total Weight,Net Weight,Total Volume,Weight UOM,Volume UOM,Invoice,Invoice Creation Date,Planned Delivery Date,Shipping Type,Ship to,Delivery Type,Shipping Point,Number of HUs,Transportation Group,Delivery Route,
802327443,2522,"4,272.00","4,272.00","7,000.00",G,CCM,1511416032,5/15/2023,5/16/2023,1,70022040,ZPLF,2522,1,ZP01,SG00FE,
802327444,2522,"4,272.00","4,272.00","7,000.00",G,CCM,1511417071,5/15/2023,5/16/2023,1,70022041,ZPLF,2522,1,ZP01,SG00FL,
802327686,2522,"12,096.00","12,096.00","21,000.00",G,CCM,1511417840,5/15/2023,5/16/2023,1,70022037,ZPLF,2522,2,ZP01,NG00GH,
802327687,2522,"16,368.00","16,368.00","29,000.00",G,CCM,1511417118,5/15/2023,5/16/2023,1,70022038,ZPLF,2522,2,ZP01,SG00GP,
802327690,2522,"11,184.00","11,184.00","19,000.00",G,CCM,1511417077,5/15/2023,5/16/2023,1,70409000,ZPLF,2522,1,ZP01,SG00FL,
802334659,2522,"11,184.00","11,184.00","17,000.00",G,CCM,1511417322,5/15/2023,5/16/2023,1,70126471,ZPLF,2522,2,ZP01,SG00GO,
802334660,2522,"6,912.00","6,912.00","11,000.00",G,CCM,1511417302,5/15/2023,5/16/2023,1,70425550,ZPLF,2522,1,ZP01,SG00GN,
802335651,2522,"168,024.00","168,024.00","317,099.72",G,CCM,,,5/22/2023,1,70023045,ZPLF,2522,1,ZP01,NG00GG,
802338727,2522,"11,700.00","11,700.00","34,000.00",G,CCM,,,5/16/2023,1,70017124,ZPLF,2522,1,ZP01,NG00GD,
802342768,2522,"39,212.00","39,212.00","91,000.00",G,CCM,1511409928,5/12/2023,5/16/2023,1,70022020,ZPLF,2522,2,ZP01,NG00GK,
802342769,2522,"8,772.00","8,772.00","19,000.00",G,CCM,1511409923,5/12/2023,5/16/2023,1,70022024,ZPLF,2522,2,ZP01,SG00FL,
802342771,2522,"33,132.00","33,132.00","121,000.00",G,CCM,1511409945,5/12/2023,5/16/2023,1,70022025,ZPLF,2522,4,ZP01,NG00GG,
802342772,2522,"30,016.00","30,016.00","111,000.00",G,CCM,1511409949,5/12/2023,5/16/2023,1,70080897,ZPLF,2522,4,ZP01,NG00GI,
802342774,2522,"49,642.00","49,642.00","203,000.00",G,CCM,1511409970,5/12/2023,5/16/2023,1,70022047,ZPLF,2522,4,ZP01,NG00GC,
802342775,2522,"55,076.00","55,076.00","219,000.00",G,CCM,1511409967,5/12/2023,5/16/2023,1,70022052,ZPLF,2522,6,ZP01,SG00GV,
802344295,2522,"18,912.00","18,912.00","48,000.00",G,CCM,1511409812,5/11/2023,5/18/2023,1,70023050,ZPLF,2522,1,ZP01,NG00GK,
802345472,2522,"2,320.00","2,320.00","13,000.00",G,CCM,1511405400,5/11/2023,5/16/2023,1,70127620,ZPLF,2522,2,ZP01,NG00GJ,
802349568,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408387,5/11/2023,5/16/2023,1,70575485,ZPLF,2522,1,ZP01,NG00GF,
802349569,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408419,5/11/2023,5/16/2023,1,70579668,ZPLF,2522,1,ZP01,SG00GO,
802353385,2522,"48,136.00","48,136.00","212,855.59",G,CCM,,,5/16/2023,1,70022027,ZPLF,2522,1,ZP01,NG00GE,
802353386,2522,"41,272.00","41,272.00","175,563.52",G,CCM,,,5/16/2023,1,70081744,ZPLF,2522,1,ZP01,SG00GU,
802353387,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417309,5/15/2023,5/16/2023,1,70081744,ZPLF,2522,1,ZP01,SG00GU,
802353388,2522,"67,756.00","67,756.00","299,000.00",G,CCM,1511409942,5/12/2023,5/16/2023,1,70029944,ZPLF,2522,6,ZP01,NG00GH,
802353389,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417025,5/15/2023,5/16/2023,1,70029944,ZPLF,2522,1,ZP01,NG00GH,
802353390,2522,"65,154.00","65,154.00","288,677.65",G,CCM,,,5/16/2023,1,70033212,ZPLF,2522,1,ZP01,SG00GP,
802353391,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417304,5/15/2023,5/16/2023,1,70033212,ZPLF,2522,1,ZP01,SG00GP,
802353394,2522,"64,748.00","64,748.00","273,817.71",G,CCM,,,5/16/2023,1,70033756,ZPLF,2522,1,ZP01,NG00GJ,
802353395,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417119,5/15/2023,5/16/2023,1,70033756,ZPLF,2522,1,ZP01,NG00GJ,
802354459,2522,"89,078.00","89,078.00","408,316.85",G,CCM,,,5/18/2023,1,70023050,ZPLF,2522,1,ZP01,NG00GK,
802354460,2522,"42,476.00","42,476.00","147,442.50",G,CCM,,,5/16/2023,1,70022033,ZPLF,2522,1,ZP01,NG00GH,
802354836,2522,"6,912.00","6,912.00","11,000.00",G,CCM,1511417254,5/15/2023,5/16/2023,1,70566654,ZPLF,2522,1,ZP01,NG00GI,
802354839,2522,"6,912.00","6,912.00","11,000.00",G,CCM,1511417221,5/15/2023,5/16/2023,1,70575485,ZPLF,2522,1,ZP01,NG00GF,
802354841,2522,"47,232.00","47,232.00","166,000.00",G,CCM,1511409961,5/12/2023,5/16/2023,1,70022045,ZPLF,2522,5,ZP01,NG00GG,
802354842,2522,"231,802.00","231,802.00","929,000.00",G,CCM,1511410199,5/12/2023,5/16/2023,1,70022065,ZPLF,2522,11,ZP01,SG00GP,
802355136,2522,"6,912.00","6,912.00","11,000.00",G,CCM,1511417260,5/15/2023,5/16/2023,1,70429235,ZPLF,2522,1,ZP01,SG00GS,
802355137,2522,"3,552.00","3,552.00","6,000.00",G,CCM,1511417063,5/15/2023,5/16/2023,1,70129224,ZPLF,2522,1,ZP01,SG00FE,
802355138,2522,"4,272.00","4,272.00","6,000.00",G,CCM,1511417787,5/15/2023,5/16/2023,1,70138300,ZPLF,2522,1,ZP01,NG00GG,
802355139,2522,"4,272.00","4,272.00","6,000.00",G,CCM,1511417797,5/15/2023,5/16/2023,1,70434108,ZPLF,2522,1,ZP01,SG00FL,
802355140,2522,"3,552.00","3,552.00","6,000.00",G,CCM,1511417125,5/15/2023,5/16/2023,1,70241307,ZPLF,2522,1,ZP01,SG00GP,
802355141,2522,"6,912.00","6,912.00","11,000.00",G,CCM,1511417257,5/15/2023,5/16/2023,1,70242864,ZPLF,2522,1,ZP01,NG00GI,
802355144,2522,"3,552.00","3,552.00","6,000.00",G,CCM,1511417094,5/15/2023,5/16/2023,1,70538015,ZPLF,2522,1,ZP01,SG00GT,
802355661,2522,"5,328.00","5,328.00","6,000.00",G,CCM,1511408391,5/11/2023,5/16/2023,1,70022064,ZPLF,2522,1,ZP01,SG00FL,
802355662,2522,"4,968.00","4,968.00","6,000.00",G,CCM,1511409916,5/12/2023,5/16/2023,1,70022018,ZPLF,2522,1,ZP01,NG00GG,
802355664,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417306,5/15/2023,5/16/2023,1,70022053,ZPLF,2522,1,ZP01,SG00GO,
802355665,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417325,5/15/2023,5/16/2023,1,70028170,ZPLF,2522,1,ZP01,SG00GP,
802355666,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417014,5/15/2023,5/16/2023,1,70089530,ZPLF,2522,1,ZP01,NG00GG,
802355667,2522,"4,272.00","4,272.00","6,000.00",G,CCM,1511417837,5/15/2023,5/16/2023,1,70434105,ZPLF,2522,1,ZP01,SG00GO,
802355668,2522,"6,912.00","6,912.00","11,000.00",G,CCM,1511417293,5/15/2023,5/16/2023,1,70155831,ZPLF,2522,1,ZP01,NG00GI,
802355669,2522,"3,552.00","3,552.00","6,000.00",G,CCM,1511417807,5/15/2023,5/16/2023,1,70277975,ZPLF,2522,1,ZP01,NG00GI,
802355670,2522,"10,464.00","10,464.00","17,000.00",G,CCM,1511417088,5/15/2023,5/16/2023,1,70434104,ZPLF,2522,1,ZP01,SG00GL,
802355672,2522,"3,552.00","3,552.00","6,000.00",G,CCM,1511417067,5/15/2023,5/16/2023,1,70386367,ZPLF,2522,1,ZP01,SG00GO,
802355673,2522,"4,272.00","4,272.00","6,000.00",G,CCM,1511417814,5/15/2023,5/16/2023,1,70466505,ZPLF,2522,1,ZP01,NG00GG,
802355674,2522,"4,272.00","4,272.00","6,000.00",G,CCM,1511417798,5/15/2023,5/16/2023,1,70434106,ZPLF,2522,1,ZP01,SG00FE,
802355675,2522,"3,552.00","3,552.00","6,000.00",G,CCM,1511417098,5/15/2023,5/16/2023,1,70434107,ZPLF,2522,1,ZP01,SG00GW,
802355841,2522,"4,968.00","4,968.00","6,000.00",G,CCM,1511409940,5/12/2023,5/16/2023,1,70566654,ZPLF,2522,1,ZP01,NG00GI,
802355842,2522,"4,968.00","4,968.00","6,000.00",G,CCM,1511409915,5/12/2023,5/16/2023,1,70566655,ZPLF,2522,1,ZP01,SG00FH,
802355844,2522,"4,272.00","4,272.00","6,000.00",G,CCM,1511417834,5/15/2023,5/16/2023,1,70029281,ZPLF,2522,1,ZP01,NG00GK,
802355845,2522,"3,552.00","3,552.00","6,000.00",G,CCM,1511417846,5/15/2023,5/16/2023,1,70534327,ZPLF,2522,1,ZP01,NG00GG,
802355846,2522,"6,912.00","6,912.00","11,000.00",G,CCM,1511417224,5/15/2023,5/16/2023,1,70466527,ZPLF,2522,1,ZP01,NG00GC,
802355848,2522,"6,912.00","6,912.00","11,000.00",G,CCM,1511417265,5/15/2023,5/16/2023,1,70464728,ZPLF,2522,1,ZP01,SG00GP,
802355849,2522,"6,912.00","6,912.00","11,000.00",G,CCM,1511417264,5/15/2023,5/16/2023,1,70464729,ZPLF,2522,1,ZP01,SG00GP,
802355850,2522,"6,912.00","6,912.00","11,000.00",G,CCM,1511417323,5/15/2023,5/16/2023,1,70464730,ZPLF,2522,1,ZP01,SG00GT,
802355851,2522,"11,184.00","11,184.00","17,000.00",G,CCM,1511417300,5/15/2023,5/16/2023,1,70466528,ZPLF,2522,1,ZP01,NG00GC,
802355852,2522,"6,912.00","6,912.00","11,000.00",G,CCM,1511417324,5/15/2023,5/16/2023,1,70537692,ZPLF,2522,1,ZP01,SG00FK,
802355853,2522,"3,552.00","3,552.00","6,000.00",G,CCM,1511417785,5/15/2023,5/16/2023,1,70538599,ZPLF,2522,1,ZP01,NG00GD,
802355854,2522,"3,552.00","3,552.00","6,000.00",G,CCM,1511417788,5/15/2023,5/16/2023,1,70540771,ZPLF,2522,1,ZP01,NG00GC,
802355964,2522,"4,272.00","4,272.00","6,000.00",G,CCM,1511417795,5/15/2023,5/16/2023,1,70554155,ZPLF,2522,1,ZP01,NG00GH,
802355966,2522,"10,296.00","10,296.00","13,000.00",G,CCM,1511410036,5/12/2023,5/16/2023,1,70586841,ZPLF,2522,2,ZP01,NG00GG,
802355967,2522,528,528,"1,000.00",G,CCM,1511408392,5/11/2023,5/16/2023,1,70155899,ZPLF,2522,1,ZP01,SG00GW,
802355969,2522,"5,496.00","5,496.00","8,000.00",G,CCM,1511410089,5/12/2023,5/16/2023,1,70028216,ZPLF,2522,2,ZP01,NG00GG,
802355970,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417019,5/15/2023,5/16/2023,1,70022027,ZPLF,2522,1,ZP01,NG00GE,
802355971,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417326,5/15/2023,5/16/2023,1,70022052,ZPLF,2522,1,ZP01,SG00GV,
802357001,2522,"4,968.00","4,968.00","6,000.00",G,CCM,1511409937,5/12/2023,5/16/2023,1,70089852,ZPLF,2522,1,ZP01,SG00GV,
802357002,2522,"4,752.00","4,752.00","6,000.00",G,CCM,1511408373,5/11/2023,5/16/2023,1,70126471,ZPLF,2522,1,ZP01,SG00GO,
802357005,2522,"14,472.00","14,472.00","19,000.00",G,CCM,1511410030,5/12/2023,5/16/2023,1,70244502,ZPLF,2522,2,ZP01,SG00GS,
802357007,2522,"9,720.00","9,720.00","12,000.00",G,CCM,1511410052,5/12/2023,5/16/2023,1,70425550,ZPLF,2522,2,ZP01,SG00GN,
802357008,2522,"4,752.00","4,752.00","6,000.00",G,CCM,1511408403,5/11/2023,5/16/2023,1,70022079,ZPLF,2522,1,ZP01,NG00GI,
802357009,2522,"4,968.00","4,968.00","6,000.00",G,CCM,1511409908,5/12/2023,5/16/2023,1,70155831,ZPLF,2522,1,ZP01,NG00GI,
802357010,2522,"9,720.00","9,720.00","12,000.00",G,CCM,1511410156,5/12/2023,5/16/2023,1,70277975,ZPLF,2522,2,ZP01,NG00GI,
802357026,2522,"9,864.00","9,864.00","12,000.00",G,CCM,1511410043,5/12/2023,5/16/2023,1,70434104,ZPLF,2522,1,ZP01,SG00GL,
802357027,2522,"4,968.00","4,968.00","6,000.00",G,CCM,1511409938,5/12/2023,5/16/2023,1,70360769,ZPLF,2522,1,ZP01,NG00GC,
802357028,2522,"9,504.00","9,504.00","12,000.00",G,CCM,1511410095,5/12/2023,5/16/2023,1,70386367,ZPLF,2522,1,ZP01,SG00GO,
802357030,2522,"4,968.00","4,968.00","6,000.00",G,CCM,1511409911,5/12/2023,5/16/2023,1,70129224,ZPLF,2522,1,ZP01,SG00FE,
802357031,2522,"4,968.00","4,968.00","6,000.00",G,CCM,1511409955,5/12/2023,5/16/2023,1,70138300,ZPLF,2522,1,ZP01,NG00GG,
802357032,2522,"9,504.00","9,504.00","12,000.00",G,CCM,1511408452,5/11/2023,5/16/2023,1,70434106,ZPLF,2522,1,ZP01,SG00FE,
802357033,2522,"4,968.00","4,968.00","6,000.00",G,CCM,1511409963,5/12/2023,5/16/2023,1,70434107,ZPLF,2522,1,ZP01,SG00GW,
802357034,2522,"4,752.00","4,752.00","6,000.00",G,CCM,1511408416,5/11/2023,5/16/2023,1,70434108,ZPLF,2522,1,ZP01,SG00FL,
802357035,2522,"3,896.00","3,896.00","7,000.00",G,CCM,1511408456,5/11/2023,5/16/2023,1,70566655,ZPLF,2522,1,ZP01,SG00FH,
802357038,2522,"4,752.00","4,752.00","6,000.00",G,CCM,1511408351,5/11/2023,5/16/2023,1,70029281,ZPLF,2522,1,ZP01,NG00GK,
802357039,2522,"4,968.00","4,968.00","6,000.00",G,CCM,1511409953,5/12/2023,5/16/2023,1,70287030,ZPLF,2522,1,ZP01,NG00GI,
802357040,2522,"14,688.00","14,688.00","19,000.00",G,CCM,1511410118,5/12/2023,5/16/2023,1,70466505,ZPLF,2522,2,ZP01,NG00GG,
802357041,2522,"4,752.00","4,752.00","6,000.00",G,CCM,1511408407,5/11/2023,5/16/2023,1,70466527,ZPLF,2522,1,ZP01,NG00GC,
802357042,2522,"4,752.00","4,752.00","6,000.00",G,CCM,1511408388,5/11/2023,5/16/2023,1,70466528,ZPLF,2522,1,ZP01,NG00GC,
802357044,2522,"4,968.00","4,968.00","6,000.00",G,CCM,1511409954,5/12/2023,5/16/2023,1,70242864,ZPLF,2522,1,ZP01,NG00GI,
802357045,2522,"4,968.00","4,968.00","6,000.00",G,CCM,1511409909,5/12/2023,5/16/2023,1,70403645,ZPLF,2522,1,ZP01,SG00FG,
802357046,2522,"4,752.00","4,752.00","6,000.00",G,CCM,1511408378,5/11/2023,5/16/2023,1,70464728,ZPLF,2522,1,ZP01,SG00GP,
802357047,2522,"9,504.00","9,504.00","12,000.00",G,CCM,1511408431,5/11/2023,5/16/2023,1,70464729,ZPLF,2522,1,ZP01,SG00GP,
802357048,2522,"4,752.00","4,752.00","6,000.00",G,CCM,1511408396,5/11/2023,5/16/2023,1,70464730,ZPLF,2522,1,ZP01,SG00GT,
802357049,2522,"9,720.00","9,720.00","12,000.00",G,CCM,1511410122,5/12/2023,5/16/2023,1,70482684,ZPLF,2522,2,ZP01,SG00FE,
802357050,2522,"14,832.00","14,832.00","19,000.00",G,CCM,1511410090,5/12/2023,5/16/2023,1,70482685,ZPLF,2522,1,ZP01,SG00GU,
802357051,2522,"4,968.00","4,968.00","6,000.00",G,CCM,1511409917,5/12/2023,5/16/2023,1,70540771,ZPLF,2522,1,ZP01,NG00GC,
802357052,2522,"9,720.00","9,720.00","12,000.00",G,CCM,1511410147,5/12/2023,5/16/2023,1,70541283,ZPLF,2522,2,ZP01,SG00GM,
802357054,2522,"4,968.00","4,968.00","6,000.00",G,CCM,1511409956,5/12/2023,5/16/2023,1,70538015,ZPLF,2522,1,ZP01,SG00GT,
802357055,2522,"4,752.00","4,752.00","6,000.00",G,CCM,1511408382,5/11/2023,5/16/2023,1,70554155,ZPLF,2522,1,ZP01,NG00GH,
802357866,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511410024,5/12/2023,5/16/2023,1,70155831,ZPLF,2522,1,ZP01,NG00GI,
802357867,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408451,5/11/2023,5/16/2023,1,70277975,ZPLF,2522,1,ZP01,NG00GI,
802357868,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511410086,5/12/2023,5/16/2023,1,70360769,ZPLF,2522,1,ZP01,NG00GC,
802357869,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408404,5/11/2023,5/16/2023,1,70386367,ZPLF,2522,1,ZP01,SG00GO,
802357871,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408444,5/11/2023,5/16/2023,1,70129224,ZPLF,2522,1,ZP01,SG00FE,
802357872,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408372,5/11/2023,5/16/2023,1,70138300,ZPLF,2522,1,ZP01,NG00GG,
802357873,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408453,5/11/2023,5/16/2023,1,70154406,ZPLF,2522,1,ZP01,NG00GH,
802357874,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408447,5/11/2023,5/16/2023,1,70434105,ZPLF,2522,1,ZP01,SG00GO,
802357875,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408432,5/11/2023,5/16/2023,1,70434106,ZPLF,2522,1,ZP01,SG00FE,
802357876,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408449,5/11/2023,5/16/2023,1,70566654,ZPLF,2522,1,ZP01,NG00GI,
802357877,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511410098,5/12/2023,5/16/2023,1,70029281,ZPLF,2522,1,ZP01,NG00GK,
802357878,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408480,5/11/2023,5/16/2023,1,70466527,ZPLF,2522,1,ZP01,NG00GC,
802357879,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408443,5/11/2023,5/16/2023,1,70156695,ZPLF,2522,1,ZP01,NG00GG,
802357880,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408411,5/11/2023,5/16/2023,1,70241307,ZPLF,2522,1,ZP01,SG00GP,
802357881,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408459,5/11/2023,5/16/2023,1,70403645,ZPLF,2522,1,ZP01,SG00FG,
802357882,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408418,5/11/2023,5/16/2023,1,70464729,ZPLF,2522,1,ZP01,SG00GP,
802357883,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511410032,5/12/2023,5/16/2023,1,70476443,ZPLF,2522,1,ZP01,NG00GG,
802357884,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408405,5/11/2023,5/16/2023,1,70482685,ZPLF,2522,1,ZP01,SG00GU,
802357885,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511410119,5/12/2023,5/16/2023,1,70541283,ZPLF,2522,1,ZP01,SG00GM,
802357887,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408376,5/11/2023,5/16/2023,1,70571502,ZPLF,2522,1,ZP01,SG00FL,
802357888,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511410088,5/12/2023,5/16/2023,1,70586841,ZPLF,2522,1,ZP01,NG00GG,
802357890,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511410046,5/12/2023,5/16/2023,1,70486378,ZPLF,2522,1,ZP01,SG00FK,
802357891,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408420,5/11/2023,5/16/2023,1,70554155,ZPLF,2522,1,ZP01,NG00GH,
802358257,2522,"2,192.00","2,192.00","4,000.00",G,CCM,1511408446,5/11/2023,5/16/2023,1,70549572,ZPLF,2522,1,ZP01,SG00GP,
802358587,2522,"31,576.00","31,576.00","120,010.72",G,CCM,,,5/16/2023,1,70156300,ZPLF,2522,1,ZP01,NG00GG,
802358588,2522,"20,100.00","20,100.00","89,018.68",G,CCM,,,5/16/2023,1,70414082,ZPLF,2522,1,ZP01,NG00GG,
802358589,2522,"38,354.00","38,354.00","152,000.00",G,CCM,1511409960,5/12/2023,5/16/2023,1,70423076,ZPLF,2522,4,ZP01,NG00GC,
802358590,2522,"23,056.00","23,056.00","86,293.66",G,CCM,,,5/16/2023,1,70578874,ZPLF,2522,1,ZP01,NG00GA,
802358591,2522,"28,660.00","28,660.00","106,000.00",G,CCM,1511416022,5/15/2023,5/16/2023,1,70022066,ZPLF,2522,3,ZP01,SG00GN,
802358592,2522,"43,216.00","43,216.00","167,000.00",G,CCM,1511409966,5/12/2023,5/16/2023,1,70538780,ZPLF,2522,3,ZP01,SG00FE,
802358916,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417256,5/15/2023,5/16/2023,1,70022018,ZPLF,2522,1,ZP01,NG00GG,
802358918,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417080,5/15/2023,5/16/2023,1,70022033,ZPLF,2522,1,ZP01,NG00GH,
802358919,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417332,5/15/2023,5/16/2023,1,70022034,ZPLF,2522,1,ZP01,SG00GN,
802358920,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417105,5/15/2023,5/16/2023,1,70022035,ZPLF,2522,1,ZP01,NG00GK,
802358921,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417090,5/15/2023,5/16/2023,1,70022020,ZPLF,2522,1,ZP01,NG00GK,
802358922,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417046,5/15/2023,5/16/2023,1,70022025,ZPLF,2522,1,ZP01,NG00GG,
802358923,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417333,5/15/2023,5/16/2023,1,70022056,ZPLF,2522,1,ZP01,SG00GL,
802358924,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417235,5/15/2023,5/16/2023,1,70022065,ZPLF,2522,1,ZP01,SG00GP,
802358925,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417237,5/15/2023,5/16/2023,1,70022066,ZPLF,2522,1,ZP01,SG00GN,
802358926,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417129,5/15/2023,5/16/2023,1,70028699,ZPLF,2522,1,ZP01,NG00GI,
802358927,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417294,5/15/2023,5/16/2023,1,70028216,ZPLF,2522,1,ZP01,NG00GG,
802358928,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417222,5/15/2023,5/16/2023,1,70043214,ZPLF,2522,1,ZP01,NG00GE,
802358929,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417110,5/15/2023,5/16/2023,1,70044218,ZPLF,2522,1,ZP01,NG00GD,
802358930,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417223,5/15/2023,5/16/2023,1,70080897,ZPLF,2522,1,ZP01,NG00GI,
802358931,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417258,5/15/2023,5/16/2023,1,70022045,ZPLF,2522,1,ZP01,NG00GG,
802358932,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417271,5/15/2023,5/16/2023,1,70022046,ZPLF,2522,1,ZP01,SG00GV,
802358933,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417050,5/15/2023,5/16/2023,1,70022047,ZPLF,2522,1,ZP01,NG00GC,
802358934,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417308,5/15/2023,5/16/2023,1,70083627,ZPLF,2522,1,ZP01,SG00GT,
802358935,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417022,5/15/2023,5/16/2023,1,70133191,ZPLF,2522,1,ZP01,NG00GG,
802358936,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417327,5/15/2023,5/16/2023,1,70155899,ZPLF,2522,1,ZP01,SG00GW,
802358937,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417049,5/15/2023,5/16/2023,1,70282807,ZPLF,2522,1,ZP01,NG00GH,
802358938,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417226,5/15/2023,5/16/2023,1,70423076,ZPLF,2522,1,ZP01,NG00GC,
802358939,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417024,5/15/2023,5/16/2023,1,70433232,ZPLF,2522,1,ZP01,NG00GG,
802358940,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417051,5/15/2023,5/16/2023,1,70578874,ZPLF,2522,1,ZP01,NG00GA,
802358941,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417021,5/15/2023,5/16/2023,1,70414082,ZPLF,2522,1,ZP01,NG00GG,
802358942,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417292,5/15/2023,5/16/2023,1,70423025,ZPLF,2522,1,ZP01,NG00GD,
802359127,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417275,5/15/2023,5/16/2023,1,70022024,ZPLF,2522,1,ZP01,SG00FL,
802359131,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417341,5/15/2023,5/16/2023,1,70022050,ZPLF,2522,1,ZP01,SG00FH,
802359132,2522,"4,224.00","4,224.00","9,000.00",G,CCM,1511417307,5/15/2023,5/16/2023,1,70022054,ZPLF,2522,1,ZP01,SG00FL,
802373602,2522,948,948,"6,000.00",G,CCM,1511410037,5/12/2023,5/16/2023,1,70091857,ZPLF,2522,1,ZP01,SG00GT,
802386537,2522,"8,352.00","8,352.00","20,412.00",G,CCM,,,5/22/2023,1,70028192,ZPLF,2522,1,ZP01,SG00GW,
802396769,2522,"3,336.00","3,336.00","5,545.48",G,CCM,,,5/18/2023,1,70022298,ZPLF,2522,1,ZP01,SG00GN,
802396770,2522,"313,712.00","313,712.00","709,960.30",G,CCM,,,5/18/2023,1,70022298,ZPLF,2522,1,ZP01,SG00GN,
802396771,2522,"15,840.00","15,840.00","39,019.10",G,CCM,,,5/18/2023,1,70022298,ZPLF,2522,1,ZP01,SG00GN,
802396772,2522,"24,620.04","24,620.04","39,403.76",G,CCM,,,5/18/2023,1,70022298,ZPLF,2522,1,ZP01,SG00GN,
802400411,2522,"50,748.00","50,748.00","123,000.00",G,CCM,1511414012,5/12/2023,5/23/2023,1,70022018,ZPLF,2522,3,ZP01,NG00GG,
802400412,2522,285,285,"1,000.00",G,CCM,1511412062,5/12/2023,5/23/2023,1,70022018,ZPLF,2522,2,ZP01,NG00GG,
802400413,2522,"4,744.00","4,744.00","9,000.00",G,CCM,1511412223,5/12/2023,5/23/2023,1,70022018,ZPLF,2522,2,ZP01,NG00GG,
802400414,2522,"18,608.00","18,608.00","75,000.00",G,CCM,1511410102,5/12/2023,5/23/2023,1,70022018,ZPLF,2522,1,ZP01,NG00GG,
802400415,2522,"6,732.00","6,732.00","19,000.00",G,CCM,1511410002,5/12/2023,5/23/2023,1,70022018,ZPLF,2522,1,ZP01,NG00GG,
802400416,2522,"19,516.00","19,516.00","80,000.00",G,CCM,1511414072,5/12/2023,5/23/2023,1,70022018,ZPLF,2522,2,ZP01,NG00GG,
